l,Business Name,AUM,First Name,Last Name,Role,Linkedin,
https://kernelprotocol.com,Kernel Protocol,"105,688.77",,,,,
https://fireflydex.io,firefly,"104,456.88",,,,,
https://takoswap.app/,TAKOSWAP,"104,396.88",,,,,
https://www.justlock.io,JustLock,"104,243.56",,,,,
https://www.1intro.com,1INTRO,"104,052.02",,,,,
https://kaching.vip,Kaching,"104,045.35",,,,,
https://snowswap.xyz,SnowSwap AMM,"104,030.53",,,,,
https://friend3.group,Friend3,"103,620.69",Serhat ,Yanar,Chief Business Officer,http://www.linkedin.com/in/serhat-yanar-99112b105,
https://www.bondprotocol.finance/,Bond Protocol,"103,071.53",,,,,
https://tealswap.com,Tealswap,"103,022.74",,,,,
https://mobius.exchange/,Mobius Exchange,"102,939.10",,,,,
https://velofinance.io,Velo Finance,"102,822.42",,,,,
https://www.cyberperp.io/,Cyberperp,"102,686.19",,,,,
https://basisos.org/,BasisOS,"102,597.53",,,,,
https://swim.io/,Swim Protocol,"102,517.27",,,,,
https://dex.10kx.com,10KDex,"102,249.61",,,,,
https://joinstakehouse.com/,Stakehouse,"101,495.18",,,,,
https://app.definitive.fi/r/DEFILLAMA,Definitive,"101,396.22",,,,,
https://swapline.com,Swapline,"101,260.48",,,,,
https://cashcow.finance,CashCow Finance,"100,833.19",,,,,
https://swyrl.finance/,Swyrl CL,"100,807.47",,,,,
https://guacamole.gg,GuacSwap,"100,761.47",,,,,
https://nocturne.xyz/,Nocturne,"100,672.83",Daniel ,Park,Founding Team,http://www.linkedin.com/in/itsdanielpark,
https://app.orki.finance/,Orki Finance,"100,231.38",,,,,
https://app.chronos.exchange/,Chronos,"100,221.25",,,,,
https://jade.money,Jade Money,"99,978.27",,,,,
https://thornprotocol.com,Thorn Protocol,"99,924.59",,,,,
https://fractional.art,Fractional Art,"99,399.03",,,,,
https://bunicorn.exchange,Bunicorn,"98,877.79",,,,,
https://oreoswap.finance/,OreoSwap,"98,556.65",,,,,
https://www.circuit.farm,Circuit Protocol,"97,783.97",,,,,
https://hunny.finance,Hunny Finance,"97,642.31",,,,,
https://nft20.io,NFT20,"97,177.78",,,,,
https://bearn.sucks/home,Bearn,"96,805.71",,,,,
https://koalaswap.app/,KoalaSwap,"96,577.50",,,,,
https://kagla.finance,Kagla Finance,"96,563.44",,,,,
https://ploutos.money/,Ploutos Money,"95,860.99",,,,,
https://www.sir.trading,SIR,"95,756.96",,,,,
https://ambit.finance,Ambit Finance,"95,337.73",,,,,
https://mero.finance,Mero,"95,323.95",Katlyn ,Gallo,Founder,https://www.linkedin.com/in/katlyngallo,
https://mero.finance,Mero,"95,323.95",Tony ,Stubblebine,Chief Executive Officer,https://www.linkedin.com/in/tonystubblebine,
https://zearn.xyz/,Zearn Protocol,"95,105.80",,,,,
https://solid.online,SOLID,"95,006.35",,,,,
https://app.parallel.fi/ethereum/apps/paraspace,Parallel Lending,"94,996.67",,,,,
https://kroma.network/,Kroma,"94,851.61",Derek ,Chang,Chief Operating Officer and Co-Founder,https://www.linkedin.com/in/derek-junyoung-chang-043a941b,
https://kroma.network/,Kroma,"94,851.61",Tk ,Park,Chief Executive Officer,https://www.linkedin.com/in/tk-taekyu-park-1b691b15,
https://app.solidex.finance/swap,SoliDex Finance,"94,830.53",,,,,
https://liveart.io/,LiveArt,"93,752.13",Boris ,Pevzner,CEO and Co-Founder,linkedin.com/in/borispevzner,
https://dapp.goatup.io/,GOATUP,"93,644.17",,,,,
https://sonus.exchange,Sonus Exchange AMM,"92,829.78",,,,,
https://www.poolshark.fi/,Poolshark,"92,782.24",,,,,
https://wigoswap.io/,WigoSwap,"92,742.44",,,,,
https://www.methlab.xyz/puffpenthouse?page=stake,Puff Penthouse,"92,619.26",,,,,
https://app.kryptonite.finance/home,Kryptonite,"92,556.12",,,,,
https://goodentry.io,GoodEntry,"91,450.86",,,,,
https://linktr.ee/sphynxlabs,Sphynx,"91,418.53",Zaidoun ,Al-Owbydi,Chief Executive Officer,https://www.linkedin.com/in/zaidoun-%E2%80%9Clonzo%E2%80%9D-al-owbydi-61b210100,
https://hashstack.finance,Hashstack,"90,980.47",Vinay ,Kumar,Founder,https://www.linkedin.com/in/vinaydkumar,
https://polycub.com,PolyCub,"90,341.87",,,,,
https://www.plenty.network,Plenty,"90,242.95",,,,,
https://mochiswap.io,MochiSwap,"89,160.39",,,,,
https://swarm.markets,Swarm Markets,"88,997.92",Philipp ,Pieper,Co-Founder,https://www.linkedin.com/in/philipppieper,
https://swarm.markets,Swarm Markets,"88,997.92",Timo ,Lehes,Co-Founder and Managing Director,https://www.linkedin.com/in/timolehes,
https://eliteness.network/thick,2THICK,"88,997.13",,,,,
https://horizondex.io,HorizonDEX,"88,736.50",,,,,
https://nad.fun/,Nad.fun,"88,372.15",,,,,
https://hyperdrive.box,Hyperdrive,"87,846.57",,,,,
https://wefi.xyz,wefi,"87,706.79",Pranjal ,Prashar,Founder,http://www.linkedin.com/in/pranjalprashar,
https://w3swap.finance/,W3swap,"87,657.83",,,,,
https://loxodrome.xyz,Loxodrome AMM,"87,336.61",,,,,
https://www.sumswap.org/#/,SumSwap,"86,986.86",,,,,
https://dackieswap.xyz,DackieSwap,"86,628.34",,,,,
https://www.ayin.app,AYIN,"86,335.21",,,,,
https://tradingstrategy.ai/,TradingStrategy,"85,844.35",Mikko ,Ohtamaa,"CEO, co-founder",https://www.linkedin.com/in/ohtis,
https://tradingstrategy.ai/,TradingStrategy,"85,844.35",Teemu ,Sorvisto,Co-Founder,https://www.linkedin.com/in/cryptosaas,
https://winr.games,WINR Protocol,"85,766.92",,,,,
https://sector.finance,Sector Finance,"85,389.71",,,,,
https://app.dfx.finance,DFX,"85,299.02",Chinmay ,Gopal,Co-founder,http://www.linkedin.com/in/chinmay-gopal-721540166,
https://swap.country,Swap Country,"84,626.36",,,,,
https://bluelotusdao.org/?chain=gsys,BlueLotusDao DEX,"84,563.25",,,,,
https://www.orangefinance.io,Orange Finance,"84,485.31",Motoki ,Takahashi,Co-Founder and CEO,https://www.linkedin.com/in/motoki-takahashi-778225203,
https://relend.network,Relend Network,"83,687.55",,,,,
https://x.com/TonSettle,SettleTON,"83,499.54",,,,,
https://www.baryon.network,Baryon Network,"83,286.54",,,,,
https://trava.finance,Trava Finance,"83,282.54",,,,,
https://headstarter.org/,HeadStarter,"83,155.22",,,,,
https://umoja.xyz/smartcoins,Umoja yBTC,"82,895.96",,,,,
https://eos.atomichub.io,AtomicHub,"82,637.07",,,,,
https://vectorreserve.com,Vector Reserve,"82,438.22",,,,,
https://stake.dittofinance.io/,Ditto,"82,058.16",,,,,
https://bean.exchange,Bean Exchange,"82,037.32",,,,,
https://snowswap.org/,SnowSwap,"81,982.18",,,,,
https://spicyswap.xyz/#/app,SpicySwap,"81,600.21",,,,,
https://xswap.ms/swap/,xSwap DEX,"81,242.66",,,,,
https://yodeswap.dog,Yodeswap,"81,149.50",,,,,
https://www.gasp.xyz,Gasp,"80,716.41",Peter ,Kris,"Co-founder, CEO",https://www.linkedin.com/in/peter-kris-a7274054,
https://dapp.avely.fi,Avely Staking,"80,551.42",,,,,
https://pacificswap.xyz,PacificSwap,"80,075.65",,,,,
https://liquidfinance.io,Liquid Finance,"79,765.79",,,,,
https://governordao.org/,Governor DAO,"79,654.36",,,,,
https://app.algebra.finance,Algebra DEX,"79,505.30",Vladimir ,Tikhomirov,Founder,https://www.linkedin.com/in/vtikhomirov,
https://app.algebra.finance,Algebra DEX,"79,505.30",Alexandra ,Korneva,Co-Founder,https://www.linkedin.com/in/alexandrakorneva,
https://hashai.fi,HashAI,"79,477.94",,,,,
https://treedefi.com,TreeDefi,"79,372.72",,,,,
https://yama.finance/,Yama Finance,"79,243.81",,,,,
https://powerpool.finance/,PowerPool,"78,993.97",,,,,
https://zebra.xyz,Zebra,"78,942.12",,,,,
https://hebeswap.com,HebeSwap,"78,870.75",,,,,
https://interestprotocol.io,Interest Protocol,"78,858.99",,,,,
https://zkdx.io,zkDX,"78,532.59",,,,,
https://complusnetwork.com/,Complus Network,"78,351.31",,,,,
https://raccoonswap.finance/,RaccoonSwap,"77,848.28",,,,,
https://post.tech,PostTechSoFi,"77,579.97",,,,,
https://claimswap.org/,ClaimSwap,"76,851.32",,,,,
https://yieldwolf.finance,YieldWolf,"76,790.20",,,,,
https://bitcoin.me/us,Klever Exchange,"76,406.66",,,,,
https://swap.dovish.finance,Dove Swap,"76,308.11",,,,,
https://app.gardens.fund/,Gardens,"76,218.86",,,,,
https://rigoblock.com,Rigoblock,"76,077.37",Gabriele ,Rigo,CEO and Founder,https://www.linkedin.com/in/gabrielerigo,
https://app.quasar.fi,Quasar Vaults,"75,875.40",,,,,
https://memejob.fun,MemeJob,"75,482.04",,,,,
https://rcpswap.com/#/swap,RCPswap,"75,125.87",,,,,
https://nereus.finance/,Nereus Finance,"74,538.51",,,,,
https://saturnswap.io/,Saturn Swap,"74,043.59",,,,,
https://app.niifi.io/#/,NiiFi,"73,878.62",,,,,
https://beamswap.io,BeamSwap Classic,"73,738.28",Tim ,Erjavec,Chief Executive Officer,https://www.linkedin.com/in/timerjavec,
https://dex.noxa.fi/#/swap,NOXA,"73,381.23",,,,,
https://xy.finance,XY Finance,"73,350.57",,,,,
https://vendor.finance,Vendor,"72,992.02",,,,,
https://www.daytona.finance,Daytona Finance,"72,924.09",,,,,
https://algotard.io,Tardly,"72,784.57",,,,,
https://c3.io,C3 Exchange,"72,526.36",,,,,
https://www.baoswap.xyz/#/swap,BAO Swap,"72,079.91",,,,,
https://orderbook.polkadex.ee/trading,Polkadex,"72,043.05",Ajeesh ,Kumar,Chief Executive Officer,https://www.linkedin.com/in/ajeeshkumar,
https://orderbook.polkadex.ee/trading,Polkadex,"72,043.05",Vivek ,Prasannan,Executive Director and Co-founder,https://www.linkedin.com/in/vivekprasannan,
https://app.bido.finance,Bido Finance,"72,013.05",,,,,
https://laminar.xyz,Laminar,"71,704.93",,,,,
https://vesync.finance,veSync,"71,673.02",,,,,
https://liquid.staking.agency/,SALSA,"71,458.94",,,,,
https://atomic.green,Atomic Green,"71,452.28",,,,,
https://app.stackswap.org/swap,StackSwap,"71,306.81",,,,,
https://alienworlds.io,Alien Worlds,"71,227.78",Saro ,M.,Co-Founder,https://www.linkedin.com/in/saro-mckenna,
https://catalist.app,Catalist,"71,160.30",,,,,
https://legacy.tprotocol.io/,TProtocol,"71,120.34",,,,,
https://yieldedu.xyz,yieldEDU,"70,968.54",,,,,
https://defi.kaspa.com/swap,KaspaCom Dex,"70,701.05",Sione ,Milhem,Chief Executive Officer,http://www.linkedin.com/in/sione-milhem,
https://defi.kaspa.com/swap,KaspaCom Dex,"70,701.05",Ben ,Berizovski,Tech Lead/co-founder,http://www.linkedin.com/in/ben-berizovski-97a110167,
https://coinhain.fi/,Coinhain,"70,643.63",Lazar ,Iđoški,Co-Founder,https://www.linkedin.com/in/lazaridjoski,
https://taffy.finance/,Taffy Finance,"69,924.30",,,,,
https://wiselending.com/,Wise Lending,"69,555.85",,,,,
https://fluidprotocol.xyz/,Fluid Protocol,"69,350.49",,,,,
https://benswap.cash,BenSwap,"68,867.78",,,,,
https://app.palmy.finance/,Palmy Finance,"68,828.51",,,,,
https://www.polarise.org/,Pawnfi Lending,"68,663.62",,,,,
https://nemo.renec.org/vi,NemoSwap,"68,630.24",,,,,
https://staking.neptune-lsd.com,Neptune LSD,"67,939.97",,,,,
https://www.locus.finance,Locus Finance,"67,891.49",,,,,
https://starswap.net,StarSwap,"67,663.06",,,,,
https://wavelength.exchange,Wavelength DAO,"67,449.25",,,,,
https://home.kwikswap.org,KwikSwap,"67,315.61",,,,,
https://fluidity.money/,Fluidity Money,"67,152.03",,,,,
https://cubiswap.finance/,CUBISwap,"67,080.65",,,,,
https://ion.wtf,ION DAO,"66,816.94",,,,,
https://pollyfinance.io/,Polly Finance,"66,508.36",,,,,
https://www.marginzero.xyz/,Margin Zero,"66,207.05",,,,,
https://percent.me,Percentme,"66,143.98",,,,,
https://app.aquabera.com,AquaBera,"66,128.55",,,,,
https://frenpet.xyz/,Fren Pets,"66,009.91",,,,,
https://dyadstable.xyz/,DYAD,"65,837.42",,,,,
https://app.burrbear.io/,BurrBear,"64,536.87",,,,,
https://flashstake.io/,Flashstake,"64,104.84",,,,,
https://moor.money/,Moor,"64,024.86",,,,,
https://www.humble.sh,Humble Defi,"63,559.54",,,,,
https://hunnyswap.com,HunnySwap,"63,063.62",,,,,
https://aso.finance,Aso Finance,"62,833.84",,,,,
https://skydrome.finance/,Skydrome,"62,652.95",,,,,
https://ethernity.io/,Ethernity Chain,"61,960.10",,,,,
https://app.aperture.finance/swap,ApertureSwap,"61,920.37",Gao ,Han,Founder,https://www.linkedin.com/in/gao-han-a1131b4b,
https://app.aperture.finance/swap,ApertureSwap,"61,920.37",Miguel  ,Robledales,CEO and Founder,https://www.linkedin.com/in/miguel-%C3%A1ngel-garc%C3%ADa-robledales-a84985304,
https://cipher.rip/,cipher.rip,"61,918.77",,,,,
https://cougarswap.io,CougarSwap,"61,784.56",,,,,
https://bitstable.finance,BitStable Finance,"61,566.82",,,,,
https://www.bakerdao.io/,BakerDAO,"61,364.74",,,,,
https://www.astroswap.app,AstroSwap,"61,283.52",,,,,
https://tinlake.centrifuge.io,Tinlake,"61,274.68",Bhaji,Illuminati,CEO ,https://www.linkedin.com/in/bhajiilluminati/,
https://tinlake.centrifuge.io,Tinlake,"61,274.68",Kevin,Chan,Co-Founder,https://www.linkedin.com/in/kevinchan1207/,
https://www.bitusd.finance,BitUSD,"61,119.06",Luis Verissimo,Medeiros,Co-Founder,https://www.linkedin.com/in/lvgmedeiros/,
https://ordernchaos.finance/,OrderNChaos,"60,530.65",,,,,
https://play.moonpot.com,Moonpot,"60,480.65",,,,,
https://www.poolside.party,Poolside,"60,366.52",,,,,
https://www.atlantisprotocol.so/swap,Atlantis,"60,223.32",John,McArdle,Founder ,https://www.linkedin.com/in/john-mcardle-m-s-71b58178/,
https://www.atlantisprotocol.so/swap,Atlantis,"60,223.32",Doreen Laperdon,Addison,Founder,https://www.linkedin.com/in/doreen-laperdon-addison-ma-cma-rsme-85594456/,
https://silverswap.io,SilverSwap,"59,805.16",,,,,
https://www.lydia.finance/,Lydia,"59,720.26",,,,,
https://flap.sh/board,Flap sh,"59,503.43",Denis (john),Jonet,Vice-président,https://www.linkedin.com/in/denis-jonet-b5b40472/,
https://bridge.helachain.com,HeLa Bridge,"59,305.67",,,,,
https://www.oddz.fi/,Oddz,"59,190.08",Aishwarya,Shivakumar,Co-Founder and CEO,https://www.linkedin.com/in/aishwarya-shivakumar-0b9910164/,
https://dex.swapdegen.tips,DegenSwap,"58,951.93",,,,,
https://www.zyberswap.io,Zyberswap AMM,"58,623.71",,,,,
 https://www.lendos.io/,lendOS,"58,362.02",John,Olesky,CEO ,https://www.linkedin.com/in/johnolesky/,
 https://www.lendos.io/,lendOS,"58,362.02",Amanda,Kaut,Chief Operating Officer,https://www.linkedin.com/in/amandakaut/,
https://pegasys.fi,PegaSys,"58,130.37",,,,,
https://swapmode.fi/,SwapMode,"57,690.62",Laura,Vicaria,Founder ,https://www.linkedin.com/in/laura-vicaria-20b3b857/?originalSubdomain=nl,
https://app.verocket.com,VeRocket,"57,358.24",,,,,
https://vulcanforged.com/,VulcanDex,"57,251.51",Jamie,Thomson,CEO ,https://www.linkedin.com/in/jamie-thomson-22908b26/,
https://vulcanforged.com/,VulcanDex,"57,251.51",Anastasis,Pantazis,CEO ,https://www.linkedin.com/in/anastasis-pantazis-0b157614a/,
https://coffin.meme/,Coffin.Meme,"57,218.78",,,,,
https://time.fun/,time.fun,"56,918.01",,,,,
https://polygonfarm.finance/,PolygonFarm Finance,"56,706.20",,,,,
https://www.velocimeter.xyz/swap,Velocimeter,"56,303.65",,,,,
https://blastoff.zone,Blastoff,"56,030.54",,,,,
https://www.oxygen.org/,Oxygen,"55,916.40",Hussein,Ahmed,Founder & CEO,https://www.linkedin.com/in/husseinahmed/,
https://www.hedge.so,Hedge,"55,634.17",Sebastien,Grubb,CEO ,https://www.linkedin.com/in/sebastiangrubb/,
https://www.hedge.so,Hedge,"55,634.17",Chris,Coudron,Co-Founder and CTO,https://www.linkedin.com/in/coudron/,
http://spiceprotocol.xyz/,SPICE Protocol,"55,582.04",Pramodya,De Alwis,Co-founder,https://www.linkedin.com/in/pramodya-de-alwis/,
http://spiceprotocol.xyz/,SPICE Protocol,"55,582.04",Daks,Gunaratne,Co-founder,https://www.linkedin.com/in/daksg/,
https://app.crescent.network,Crescent Dex,"55,579.77",Jason,Lee,Chief Executive Officer,https://www.linkedin.com/in/jason-l-073146167/,
https://ape.fi,Ape Finance,"55,433.43",,,,,
https://krav.trade,KRAV,"55,185.89",Michael,Michael Pazaratz,CEO ,https://www.linkedin.com/in/michael-pazaratz-5aba64102/?originalSubdomain=ca,
https://www.bamboodefi.com,BambooDeFi,"54,843.20",,,,,
https://daolama.co/,DAOLama,"54,717.22",,,,,
https://cmswap.xyz,CMswap,"54,290.82",,,,,
https://www.altitudedefi.com,Altitude,"53,970.19",,,,,
https://app.k-bit.xyz,K-BIT,"53,954.43",,,,,
https://predict.fun,Predict Fun,"53,580.37",,,,,
https://www.echodex.io/swap,EchoDEX,"53,523.88",,,,,
https://revoswap.com,Revoswap,"53,273.36",,,,,
https://typhoon.cash,Typhoon Cash,"53,192.76",,,,,
https://www.y2k.finance,Y2K,"52,764.00",,,,,
https://app.incaswap.com/swap,IncaSwap,"52,627.49",luiz henrique,lopes,CEO ,https://www.linkedin.com/in/luiz-henrique-lopes-92903194/,
https://cybertime.finance,CyberTime,"52,356.10",,,,,
https://hedgehog.markets/,Hedgehog Markets,"51,808.56",Kyle,DiPeppe,DiPeppe,https://www.linkedin.com/in/kyledipeppe/,
https://astaria.xyz/,Astaria,"51,762.58",Justin,Bram,Co-Founder & CEO,https://www.linkedin.com/in/justinbram/,
https://turtleswap.turtlelabs.finance/,TurtleSwap,"51,671.64",,,,,
https://banx.gg,Banx,"51,661.41",,,,,
https://www.unbound.finance/,Unbound,"51,351.01",Rajaram,Srinivasan,Founder ,https://www.linkedin.com/in/rajaramsrinivasan/,
https://anchorswap.app/,AnchorSwap,"50,951.24",,,,,
https://www.mage.finance,Mage Finance,"50,403.53",,,,,
https://www.cometh.io/,Cometh,"50,386.88",Aurélien,Godderis,Godderis,https://www.linkedin.com/in/aur%C3%A9lien-godderis-5a6268b6/,
https://www.cometh.io/,Cometh,"50,386.88",Olivier,Martret,Partner ,https://www.linkedin.com/in/olivier-martret-8736b965/,
https://www.createmytoken.com/,CreateMyToken,"50,374.98",,,,,
https://www.flairdex.xyz,Flair Dex,"50,315.18",,,,,
https://gryphon.finance,Gryphon,"50,231.43",,,,,
https://wowswap.io,WOWswap,"50,167.43",,,,,
https://roguex.io/,Roguex,"49,925.41",,,,,
https://www.mintswap.finance/,MintSwap Finance,"49,920.50",,,,,
https://rainlang.xyz/,Raindex,"49,904.16",Peter,Donaldson,Founder,https://www.linkedin.com/in/pete-donaldson/,
https://rainlang.xyz/,Raindex,"49,904.16",Josh,Hardy,Co-Founder,https://www.linkedin.com/in/josh-hardy-58a88390/,
https://pit.finance,Pit Finance,"49,680.83",,,,,
https://www.veil.cash/,Veil Cash,"49,506.04",,,,,
https://ridotto.io,Ridotto,"49,236.29",Fayrouz,Stella,Founder and CMO ,https://www.linkedin.com/in/fayrouz-benstella/,
https://cobaltx.io/swap,CobaltX,"49,095.94",,,,,
https://exit10.fi,EXIT10,"49,085.06",,,,,
https://app.hummus.exchange/pool,Hummus Weighted,"49,010.09",,,,,
https://wasabee.xyz/pool,Wasabee,"48,968.60",Axel,Munger,CEO,https://www.linkedin.com/in/axel-munger/,
https://muuu.finance,Muuu Finance,"48,858.79",,,,,
https://shibanova.xyz,ShibaNova,"48,797.56",Adam W,Warner,Director ,https://www.linkedin.com/in/adamwwarner/,
https://shibanova.xyz,ShibaNova,"48,797.56",Aman,Bhutani,Chief Executive Officer,https://www.linkedin.com/in/amanbhutani/,
https://zino.finance,Zino Finance,"48,544.81",,,,,
https://thoreum.finance/,Thoreum Finance,"48,298.68",,,,,
https://form.network/,Form Network,"48,134.88",,,,,
https://www.algem.io,Algem,"48,127.64",Igor,Poroshin,Chief Executive Officer,http://www.linkedin.com/in/igor-poroshin-aa83826b,
https://symmetric.finance,Symmetric,"48,072.15",,,,,
https://yuzu-swap.com,YuzuSwap,"48,058.05",,,,,
https://zarban.io/,Zarban,"47,941.58",Hady,Moslehi,Co-founder,https://www.linkedin.com/in/hady-moslehi-975b9175/,
https://zarban.io/,Zarban,"47,941.58",Ebrahim,Moghaddam,Chief Executive Officer,https://www.linkedin.com/in/ebrahim-moghaddam/,
https://new.candycity.finance/,Bored Candy City,"47,940.39",,,,,
https://sideswap.finance/#/swap,Sideswap,"47,738.37",,,,,
https://w3bank.finance,w3bank,"47,690.20",,,,,
https://app.civitia.org/,Civitia Game,"47,631.73",,,,,
https://retro.finance/,Retro,"47,546.99",,,,,
https://reix.foodcourt.finance,Foodcourt,"47,464.02",,,,,
https://www.ktx.finance,KTX Perps,"47,404.58",,,,,
https://www.aurelius.finance/,Aurelius,"47,331.22",,,,,
https://www.moonchain.com/,Moonchain,"47,256.19",Lester,Lim,Founder ,https://www.linkedin.com/in/lesterlim15/,
https://tai.money/,tai.money,"47,178.11",,,,,
https://www.organicgrowth.wtf/,Organic Growth,"47,144.12",,,,,
https://app.meteraprotocol.io/,Metera Protocol,"47,065.71",Daniel,Sampson,Founder & CEO,https://www.linkedin.com/in/daniel-sampson-26966a225/,
https://liquidops.io,LiquidOps,"47,043.72",Lorimer,Jenkins,Founder ,https://www.linkedin.com/in/lorimerjenkins/,
https://powadap.com,PowaDAP,"47,016.54",,,,,
https://ape.express/,Ape Express,"46,939.59",,,,,
https://boltz.exchange/,Boltz,"46,688.01",,,,,
https://silkswap.me,SilkSwap,"46,662.98",,,,,
https://swap.tacocrypto.io,Taco Studios,"46,610.36",Federico,Gentile,CEO ,https://www.linkedin.com/in/federico-gentile-532b4380/,
