coin_id,symbol,name,snapshot_date,price_usd,market_cap_usd,total_volume_usd,market_cap_rank
zignaly,zig,ZIGChain,2026-03-17,0.036869980500931925,51985467.66967373,1042394.5917205418,
zignaly,zig,ZIGChain,2026-03-18,0.03563511862814142,50244386.41704768,3548505.8846882135,
zignaly,zig,ZIGChain,2026-03-19,0.03461509648821884,48814821.81831882,2084475.4496262763,
zignaly,zig,ZIGChain,2026-03-20,0.03357608042125188,47307918.44747456,745713.2740895291,
zignaly,zig,ZIGChain,2026-03-21,0.032567061885372506,45884791.07617724,1061316.79764965,
zignaly,zig,ZIGChain,2026-03-22,0.031066509531090986,43779280.52067522,893165.8301963018,
zignaly,zig,ZIGChain,2026-03-23,0.03148276066138426,44357345.84259036,2518687.9148091115,
zignaly,zig,ZIGChain,2026-03-24,0.030476505153637517,42679569.179012336,1492043.3987876384,
zignaly,zig,ZIGChain,2026-03-25,0.03167107111789166,44621981.434839845,2910700.6276011593,
zignaly,zig,ZIGChain,2026-03-26,0.030738765639997386,43301198.06610136,1424664.032925224,
zignaly,zig,ZIGChain,2026-03-27,0.030813166010490712,43342036.907761894,1305181.4718859594,
score,sn44,Score,2026-03-01,5.4371137818450554,22811283.883173794,1838159.2412241518,
score,sn44,Score,2026-03-02,6.41462860069737,26867742.64981305,4325197.658735568,
score,sn44,Score,2026-03-03,6.2429475841596,26264580.92694975,1715331.6314437734,
score,sn44,Score,2026-03-04,6.0215738348767305,25351186.684977442,4452592.407868259,
score,sn44,Score,2026-03-05,5.992459286663766,25298338.25777176,4982930.153706131,
score,sn44,Score,2026-03-06,5.762463756216811,24349455.242463484,1520919.6891648145,
score,sn44,Score,2026-03-07,5.398473446763286,22884941.34946846,804566.0999476357,
score,sn44,Score,2026-03-08,5.50227078962868,23331703.142465144,785307.1241605097,
score,sn44,Score,2026-03-09,5.883665520957691,24977682.333951607,2611163.0745657757,
score,sn44,Score,2026-03-10,5.998295486486564,25504288.720338248,908351.12994291,
score,sn44,Score,2026-03-11,5.771620649727036,24554758.901098847,1441100.309869078,
score,sn44,Score,2026-03-12,5.9492789770352115,25335966.399145465,1725320.5833803592,
score,sn44,Score,2026-03-13,6.758242586448824,28770687.854300063,3284606.6477357466,
score,sn44,Score,2026-03-14,7.249842226219639,30924115.203028817,1253683.7686846717,
score,sn44,Score,2026-03-15,7.967848880545359,34035073.04343738,1718192.9186103186,
score,sn44,Score,2026-03-16,8.761490173357132,37396562.629556105,3402606.694992234,
score,sn44,Score,2026-03-17,8.378760606649895,35810855.29617961,10671427.237022262,
score,sn44,Score,2026-03-18,8.730317262180002,37447131.858104855,5573735.289676022,
score,sn44,Score,2026-03-19,8.35112757832493,35840410.992022716,3916328.4921459327,
score,sn44,Score,2026-03-20,8.631647628182167,37002163.2918159,2694605.025887472,
score,sn44,Score,2026-03-21,8.18547636487413,35230243.34030298,1325090.616021548,
score,sn44,Score,2026-03-22,7.9350569620157865,34219675.04256771,2776865.7792738113,
score,sn44,Score,2026-03-23,8.381427749903192,36153585.61568232,2455228.7777166017,
score,sn44,Score,2026-03-24,10.45852172956058,45144508.19351011,3669712.3470041747,
score,sn44,Score,2026-03-25,10.569598351402046,45686663.058689944,4164162.8379344326,
score,sn44,Score,2026-03-26,10.784504042546521,46674642.207542025,3395959.0698633846,
score,sn44,Score,2026-03-27,9.766273064906299,42397752.547802,1531844.8252957764,
yzy,yzy,YZY,2026-03-01,0.32764636372532585,42495021.47105648,1460025.768813875,
yzy,yzy,YZY,2026-03-02,0.32537280041689254,42287992.814780146,1538949.8355567583,
yzy,yzy,YZY,2026-03-03,0.3278528871875404,42680305.512361504,1568228.2292080508,
yzy,yzy,YZY,2026-03-04,0.32706048504002155,42497270.597169325,1795540.4116505922,
yzy,yzy,YZY,2026-03-05,0.3296894531532199,42864748.355907775,1349146.0042310974,
yzy,yzy,YZY,2026-03-06,0.32938303035970196,42752127.788046,1320818.2194021859,
yzy,yzy,YZY,2026-03-07,0.32776534045835887,42629931.015597194,967934.1805202026,
yzy,yzy,YZY,2026-03-08,0.32700891337694493,42511471.48760084,1154568.213633895,
yzy,yzy,YZY,2026-03-09,0.325281533092276,42088620.299289435,760313.0773618738,
yzy,yzy,YZY,2026-03-10,0.3253318245923163,42312473.52667457,1154516.988865369,
yzy,yzy,YZY,2026-03-11,0.3237152940658058,42082990.395893216,783433.7580640699,
yzy,yzy,YZY,2026-03-12,0.3249392683935165,42245004.98568921,734041.5175228136,
yzy,yzy,YZY,2026-03-13,0.3258453499650885,42359835.92897488,983942.2370470075,
yzy,yzy,YZY,2026-03-14,0.32610573795868497,42475592.93685016,822346.3935581956,
yzy,yzy,YZY,2026-03-15,0.3268734855953158,42444523.06516876,689084.6102607663,
yzy,yzy,YZY,2026-03-16,0.32636554856478917,42434710.02012959,873166.6513060369,
yzy,yzy,YZY,2026-03-17,0.32604543481256265,42385906.49178864,864725.2420713732,
yzy,yzy,YZY,2026-03-18,0.32523445179113797,42280449.24532122,684179.0071062491,
yzy,yzy,YZY,2026-03-19,0.325947133509253,42429740.381886505,714904.6054280128,
yzy,yzy,YZY,2026-03-20,0.32680376766981056,42499205.901335694,631063.8367265646,
yzy,yzy,YZY,2026-03-21,0.32606143440267216,42451724.15844263,537353.0739110541,
yzy,yzy,YZY,2026-03-22,0.3272116730514945,42548836.2322685,654511.0539961339,
yzy,yzy,YZY,2026-03-23,0.3285766257534588,42780017.25552389,857510.5259890726,
yzy,yzy,YZY,2026-03-24,0.3316248096330239,43092918.73997295,718233.771950031,
yzy,yzy,YZY,2026-03-25,0.3309722939155656,42917988.36811046,652886.8495080087,
yzy,yzy,YZY,2026-03-26,0.3301470062112085,42743440.76866006,724806.2903530002,
yzy,yzy,YZY,2026-03-27,0.33038973635211755,42975435.702163115,830127.5132400006,
irys,irys,Irys,2026-03-01,0.01800653419661223,36101371.2875839,4300074.433237489,
irys,irys,Irys,2026-03-02,0.01931352147574127,38619505.5896229,5391871.857476838,
irys,irys,Irys,2026-03-03,0.020085533927470093,40198356.17196812,16560978.873731185,
irys,irys,Irys,2026-03-04,0.019607378708788547,39138940.0257068,4697967.882675599,
irys,irys,Irys,2026-03-05,0.018344212142666964,36690644.13336872,4638630.28424374,
irys,irys,Irys,2026-03-06,0.017179808446329832,34384749.04206542,3557205.922573052,
irys,irys,Irys,2026-03-07,0.017765187832621387,35526565.56291366,3377940.640995706,
irys,irys,Irys,2026-03-08,0.016740099423394716,33491351.22602766,5411341.934644727,
irys,irys,Irys,2026-03-09,0.016819073359558432,33624994.94426342,3532851.851909898,
irys,irys,Irys,2026-03-10,0.0176914074342987,35381295.19322026,4414973.165790441,
irys,irys,Irys,2026-03-11,0.01835971791389085,36719938.67723916,4637873.762248927,
irys,irys,Irys,2026-03-12,0.01773023038636103,35475574.95791456,3393864.525220317,
irys,irys,Irys,2026-03-13,0.017674439412465694,35351473.3475764,3594983.826770154,
irys,irys,Irys,2026-03-14,0.017758145170066183,35474031.0058329,1824300.8701541265,
irys,irys,Irys,2026-03-15,0.01825260590330105,36671934.5734715,3509636.729176946,
irys,irys,Irys,2026-03-16,0.01863156569890009,37266324.38930842,3601002.2603425398,
irys,irys,Irys,2026-03-17,0.01758708086974434,35181018.08142618,3399059.6609237907,
irys,irys,Irys,2026-03-18,0.01693708527487304,33874042.94612862,3138295.2681819974,
irys,irys,Irys,2026-03-19,0.019053324878158247,38108949.05608884,4834825.475548029,
irys,irys,Irys,2026-03-20,0.02083767966384668,41650492.03578672,9119971.337076288,
irys,irys,Irys,2026-03-21,0.020896624094188056,41853550.94322944,5270837.628059283,
irys,irys,Irys,2026-03-22,0.01836706808171135,36717006.45605272,4057612.6848337376,
irys,irys,Irys,2026-03-23,0.017260567216021393,34531132.8388249,3116773.3309065597,
irys,irys,Irys,2026-03-24,0.020833133024546098,41650637.18030324,7070817.441047911,
irys,irys,Irys,2026-03-25,0.019738393686974744,39454197.99758904,5188645.000398996,
irys,irys,Irys,2026-03-26,0.01896176897743125,37914983.94193326,3819823.290550614,
irys,irys,Irys,2026-03-27,0.021201256750553905,42378652.90539866,4838656.101960704,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-01,0.25926853585988746,33121382.054022614,12.601284425053164,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-02,0.27084828798757504,34600687.643649936,5.177091676994611,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-03,0.26692299466451236,34099234.046914525,5.160954943091757,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-04,0.2765893997729818,35316565.56223352,19.003321305154696,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-05,0.27171976134431575,34712017.782121144,3.141449956581832,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-06,0.26546491328572575,33912965.12595782,10.362135109350053,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-07,0.2608495046073839,33323349.754143387,8.808374288905611,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-08,0.2575917789896623,32907177.485287573,4.269444448725469,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-09,0.25939247452698666,33137215.135852788,149.3405604389056,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-10,0.2321622085822836,29658566.87336346,21.79361007148746,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-11,0.2726520617257118,34831118.5323102,16.32990305700342,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-12,0.2700649726098644,34500619.628038645,43.62874226957018,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-13,0.26617110234858576,34000116.91035213,238.19839026315344,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-14,0.202261924835311,25838825.62237589,425.19387644698025,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-15,0.25964345285272067,33169277.449107826,39.40774363875292,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-16,0.3942637542136184,47741152.665401876,2290.189479785156,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-17,0.37831934969864583,48330043.899233036,126.75337627167258,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-18,0.3740154069036601,47780218.08570503,58.34934855064146,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-19,0.31253105506156303,39925633.25938559,16.377069814130458,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-20,0.36622831929640565,46785422.85198101,3.2940751096685847,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-21,0.3635919598972679,46448629.701971695,20.874420602626866,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-22,0.3558587059800133,45460711.68614051,8.298649830620105,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-23,0.3620446610303663,46293162.27694155,7.670257253646903,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-24,0.3434035897688181,43869578.92029967,100.22805396415774,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-25,0.32508104472292865,41528886.0450373,44.56146239698093,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-26,0.34524929827145096,44105286.55515217,86.62191658903909,
project-galaxy,gal,GAL (migrated to Gravity - G),2026-03-27,0.3339132459699778,42657193.847259864,6.954500346020026,
ardor,ardr,Ardor,2026-03-01,0.04297733351515032,42896788.13379783,359121.7975183296,
ardor,ardr,Ardor,2026-03-02,0.04410318258970529,44017235.9041251,1294927.0458725693,
ardor,ardr,Ardor,2026-03-03,0.042821631047926134,42780784.467599526,533233.1132419747,
ardor,ardr,Ardor,2026-03-04,0.04678980942119273,46812068.51255042,29302916.283960164,
ardor,ardr,Ardor,2026-03-05,0.04611597191017897,45968170.48729205,16266410.073019883,
ardor,ardr,Ardor,2026-03-06,0.045885573265342636,45837090.07054357,6476112.115949831,
ardor,ardr,Ardor,2026-03-07,0.04497057209200128,44901597.6226143,1077961.8701161612,
ardor,ardr,Ardor,2026-03-08,0.044601419706235906,44533014.88065503,624511.1557578946,
ardor,ardr,Ardor,2026-03-09,0.04569019189539501,45623652.964957185,931268.4777572692,
ardor,ardr,Ardor,2026-03-10,0.04777112536726294,47690811.46414489,2691156.758941857,
ardor,ardr,Ardor,2026-03-11,0.04828954258704584,48060970.379774496,21264053.219492413,
ardor,ardr,Ardor,2026-03-12,0.04563616185349039,45566163.48201008,3711801.48096003,
ardor,ardr,Ardor,2026-03-13,0.04612370486445345,46052080.91786145,253211.50912183645,
ardor,ardr,Ardor,2026-03-14,0.045351887156246995,45294177.90374094,199429.6383703466,
ardor,ardr,Ardor,2026-03-15,0.046310665971115945,46239035.34845934,240603.11903491837,
ardor,ardr,Ardor,2026-03-16,0.04664675198748401,46550573.614435375,255065.162487009,
ardor,ardr,Ardor,2026-03-17,0.04744839403071739,47375615.00343373,3071458.871815258,
ardor,ardr,Ardor,2026-03-18,0.0457284015707257,45658272.06167362,233023.206592988,
ardor,ardr,Ardor,2026-03-19,0.04550675811928957,45436961.26439571,963789.6082265484,
ardor,ardr,Ardor,2026-03-20,0.04554405478244225,45423812.20993896,522805.88150838023,
ardor,ardr,Ardor,2026-03-21,0.04574065928540147,45674986.77883234,512007.22363435035,
ardor,ardr,Ardor,2026-03-22,0.044175353098095796,44012219.77167467,988460.3125397265,
ardor,ardr,Ardor,2026-03-23,0.04485645739595631,44790397.94001029,189042.87174505205,
ardor,ardr,Ardor,2026-03-24,0.04541179184386406,45345671.411672026,861003.5602897542,
ardor,ardr,Ardor,2026-03-25,0.04546320022883174,45393470.181679964,148029.73871381723,
ardor,ardr,Ardor,2026-03-26,0.04383956433123892,43775759.87142746,633406.2227797677,
ardor,ardr,Ardor,2026-03-27,0.04263943968510424,42572836.90190551,529828.9739738897,
waves,waves,Waves,2026-03-01,0.4726477033529794,47265587.00865012,1673800.6192158794,
waves,waves,Waves,2026-03-02,0.4757875363959159,47559336.8490993,2959939.6953784567,
waves,waves,Waves,2026-03-03,0.4604554247215988,46053638.63709889,1963883.4257651854,
waves,waves,Waves,2026-03-04,0.47118543252499767,47324159.84698035,2057806.2809671217,
waves,waves,Waves,2026-03-05,0.46182618742913717,46236602.32348255,1692499.1573887998,
waves,waves,Waves,2026-03-06,0.46043404277729366,46018443.61200786,2771465.933793,
waves,waves,Waves,2026-03-07,0.4541735638193113,45413443.13817029,3688859.7817251724,
waves,waves,Waves,2026-03-08,0.4480351783989834,44829580.99275707,1671365.8964383982,
waves,waves,Waves,2026-03-09,0.45347429847206194,45348862.71081931,1354964.5802634514,
waves,waves,Waves,2026-03-10,0.4592595856552144,45927920.48097873,1524253.7023767428,
waves,waves,Waves,2026-03-11,0.46123555133812366,46164157.81369503,739949.8779373221,
waves,waves,Waves,2026-03-12,0.45646045731454643,45616509.12720668,1200802.447320242,
waves,waves,Waves,2026-03-13,0.4586997638505847,45843507.98199405,599669.3167540606,
waves,waves,Waves,2026-03-14,0.45341419808876027,45360457.20437969,518222.3857204249,
waves,waves,Waves,2026-03-15,0.46758816564047995,46722333.52762536,1842531.5055922254,
waves,waves,Waves,2026-03-16,0.4766470041641973,47666765.35874987,913108.9300806918,
waves,waves,Waves,2026-03-17,0.4765719348925847,47680695.10054097,3299230.9459291375,
waves,waves,Waves,2026-03-18,0.45703535940054013,45666703.57776423,1097994.3484123428,
waves,waves,Waves,2026-03-19,0.45418410382762653,45461833.89192885,1041850.7298145554,
waves,waves,Waves,2026-03-20,0.45645098054171224,45670741.30311185,2478799.7484444906,
waves,waves,Waves,2026-03-21,0.45363308159666127,45343730.26751711,1793482.030369287,
waves,waves,Waves,2026-03-22,0.43976440711112996,43975398.16794329,3389846.9136809176,
waves,waves,Waves,2026-03-23,0.4468130886107159,44659848.00433234,5086989.239519357,
waves,waves,Waves,2026-03-24,0.4472514692377828,44716911.61902562,8402844.371622471,
waves,waves,Waves,2026-03-25,0.4490512683054397,44915740.23065234,3260597.3001885465,
waves,waves,Waves,2026-03-26,0.4326445731630616,43265339.19602398,3776949.3988042064,
waves,waves,Waves,2026-03-27,0.42573305367521064,42575555.89236423,4953847.454422675,
ai-companions,aic,AI Companions,2026-03-01,0.052513048247600086,52496291.33886487,1417146.0333032436,
ai-companions,aic,AI Companions,2026-03-02,0.05611293328811419,56031047.57950081,390624.4968547488,
ai-companions,aic,AI Companions,2026-03-03,0.05687241667333813,56796633.16158005,1236367.0429354298,
ai-companions,aic,AI Companions,2026-03-04,0.06003397933608468,60513687.19759959,1523732.850976405,
ai-companions,aic,AI Companions,2026-03-05,0.05655358837383679,56216204.01796065,905838.74886683,
ai-companions,aic,AI Companions,2026-03-06,0.05417850071246142,54179059.19463742,381599.12133023713,
ai-companions,aic,AI Companions,2026-03-07,0.055363342643038195,56040613.54437232,908370.1074582362,
ai-companions,aic,AI Companions,2026-03-08,0.05510935868606656,54863281.32782693,387430.0050596883,
ai-companions,aic,AI Companions,2026-03-09,0.05396624590077972,53966722.53564835,1524091.1200512762,
ai-companions,aic,AI Companions,2026-03-10,0.05412384620872392,54123684.60833572,1184078.286681431,
ai-companions,aic,AI Companions,2026-03-11,0.05395830418432185,53964871.21727028,1042736.2433416694,
ai-companions,aic,AI Companions,2026-03-12,0.05405642140184646,53963688.54919974,1070536.1127166247,
ai-companions,aic,AI Companions,2026-03-13,0.05472178458314155,54116752.72093641,1443428.5884700683,
ai-companions,aic,AI Companions,2026-03-14,0.05366821898786446,53672857.93997338,337389.63228212716,
ai-companions,aic,AI Companions,2026-03-15,0.05458746010442681,54387636.05122308,1068814.891898901,
ai-companions,aic,AI Companions,2026-03-16,0.056564493758093415,56564493.75809341,1654468.5633039416,
ai-companions,aic,AI Companions,2026-03-17,0.05448108313601601,54486477.14843534,1045646.3199198062,
ai-companions,aic,AI Companions,2026-03-18,0.05418973478978908,54186040.092389,2625590.5356694544,
ai-companions,aic,AI Companions,2026-03-19,0.05284091875802953,52848674.27787927,1160215.4115561075,
ai-companions,aic,AI Companions,2026-03-20,0.05282780324398472,52820476.49213978,1054896.2270698263,
ai-companions,aic,AI Companions,2026-03-21,0.053583998756818706,53584316.66368359,867149.2178087115,
ai-companions,aic,AI Companions,2026-03-22,0.04951391211187552,49641257.87485422,1399530.0614683453,
ai-companions,aic,AI Companions,2026-03-23,0.0448784418209888,44971378.77135221,1607071.754648802,
ai-companions,aic,AI Companions,2026-03-24,0.04570465682432675,45704656.95050695,3046515.843905483,
ai-companions,aic,AI Companions,2026-03-25,0.04425165270498047,44258878.41880384,1128528.5541075391,
